"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",31,1800,2000,2100,2300,2600,2700,3300,3300,3300
"GET gold-1",30,1900,2000,2100,2200,2500,2600,2700,2700,2700
"GET gold-2",31,1900,2100,2100,2200,2600,2700,3000,3000,3000
"Total",92,1900,2000,2100,2200,2600,2700,3000,3300,3300